,launch_angle,launch_speed,estimated_ba_using_speedangle,events
2054,14,107.1,0.729,double
2329,-1,101.9,0.411,field_out
2131,-18,89.1,0.114,field_out
2371,-15,92.1,0.143,grounded_into_double_play
2759,-4,80.1,0.117,single
3223,23,106.1,0.931,double
3670,24,93.4,0.149,double
3627,48,86.2,0.017,field_out
2490,64,70.6,0.006,field_out
4051,16,101.5,0.58,single
3006,41,103.0,0.271,field_out
4164,62,93.8,0.006,field_out
2326,40,79.6,0.02,field_out
3097,42,92.1,0.006,field_out
3428,17,88.9,0.829,single
3744,6,109.4,0.694,field_out
2612,6,108.3,0.694,field_out
3518,9,98.2,0.643,double
4216,1,92.3,0.349,field_out
2585,75,69.5,0.003,field_out
2900,16,55.2,0.194,field_out
3409,17,100.3,0.494,field_out
4007,23,78.2,0.751,double
385,-26,99.9,0.126,field_out
561,4,82.8,0.38,field_out
190,48,85.2,0.023,field_out
265,14,86.5,0.897,single
609,17,95.1,0.546,field_out
918,-13,94.3,0.146,field_out
978,32,96.6,0.294,home_run
503,62,79.5,0.006,field_out
1057,-35,87.0,0.063,field_out
1201,21,94.2,0.226,field_out
854,45,70.3,0.309,field_out
904,50,85.7,0.014,field_out
1006,10,109.1,0.889,single
1463,-28,91.0,0.083,field_out
1614,-22,93.2,0.111,field_out
1495,15,96.0,0.766,field_out
1816,47,92.1,0.0,field_out
2079,-29,91.8,0.069,field_out
1925,34,97.8,0.237,field_out
2345,32,79.0,0.06,field_out
2688,13,99.0,0.894,single
2727,14,99.5,0.843,single
3183,20,104.4,0.657,double
3435,-15,84.3,0.086,field_out
3922,17,106.5,0.606,triple
2618,-61,51.1,0.223,single
2847,9,101.0,0.7,field_out
3034,14,107.1,0.729,double
1963,18,90.0,0.666,sac_fly
3222,8,61.7,0.194,single
4156,5,100.6,0.591,field_error
2877,30,84.9,0.049,sac_fly
2249,8,68.0,0.249,field_out
3397,47,96.4,0.011,field_out
3653,-9,100.8,0.251,field_out
4150,54,91.7,0.006,field_out
3063,-14,68.7,0.077,field_out
3225,35,64.9,0.729,single
3615,31,96.0,0.263,home_run
2977,-1,54.9,0.089,field_out
3351,-67,29.8,0.12,sac_bunt
3660,3,96.3,0.457,single
252,-20,90.1,0.103,field_out
305,-49,58.7,0.2,single
411,39,99.9,0.143,field_out
426,32,102.9,0.734,field_out
140,-25,89.7,0.1,field_out
306,18,94.5,0.449,sac_fly
374,51,91.7,0.009,field_out
628,10,109.0,0.889,double
757,54,66.2,0.086,field_out
794,44,80.5,0.026,field_out
885,5,84.7,0.394,single
689,-9,103.9,0.297,field_out
730,58,75.6,0.037,field_out
983,59,77.4,0.02,field_out
1144,-33,80.5,0.04,field_out
988,60,95.4,0.02,field_out
1121,-7,90.8,0.203,field_out
1276,-25,87.6,0.123,single
1354,-14,104.5,0.22,field_out
1400,-5,88.1,0.217,field_out
1603,25,86.8,0.14,field_out
1661,36,98.3,0.206,field_out
1893,-37,61.8,0.08,field_out
1685,33,83.1,0.026,field_out
1757,-31,83.2,0.049,fielders_choice_out
2112,17,74.5,0.797,double
2197,45,66.1,0.326,single
2491,12,93.7,0.834,single
2080,5,95.2,0.48,force_out
2186,22,87.7,0.249,single
2544,6,91.1,0.531,single
3039,-20,98.0,0.166,field_out
2572,-32,90.2,0.063,force_out
3844,31,85.1,0.046,field_out
3747,20,106.8,0.806,field_out
4198,62,67.9,0.006,field_out
2865,53,94.7,0.0,field_out
3664,52,96.6,0.003,field_out
3863,10,95.2,0.726,single
1279,24,87.5,0.16,field_out
1430,57,90.5,0.009,field_out
1484,-7,93.0,0.197,fielders_choice
1651,-2,105.5,0.443,single
1697,32,68.4,0.866,single
1727,29,108.1,0.98,home_run
2126,30,95.2,0.24,field_out
1842,29,95.8,0.294,field_out
2271,-67,65.2,0.237,field_out
2211,-35,67.2,0.071,field_out
3284,-12,95.6,0.189,force_out
3803,23,86.4,0.197,single
4138,15,77.1,0.697,single
56,-21,97.5,0.129,field_out
2976,7,93.0,0.597,single
214,-23,95.5,0.089,field_out
361,6,94.5,0.494,field_out
939,-20,68.1,0.057,field_out
1056,25,103.6,0.9,double
1109,-11,98.7,0.246,field_out
455,-24,107.9,0.149,grounded_into_double_play
793,-53,75.6,0.263,single
964,8,83.0,0.411,single
1357,55,74.1,0.083,field_out
1504,31,111.7,0.989,home_run
2133,27,74.5,0.64,single
2285,10,93.1,0.631,field_out
1015,20,68.8,0.837,field_out
1074,29,81.0,0.109,field_out
1170,32,92.5,0.111,field_out
2613,-4,87.8,0.206,field_out
3003,51,79.5,0.057,field_out
3318,-41,57.5,0.146,field_out
1254,-40,53.6,0.157,field_out
1755,20,97.1,0.297,field_out
1636,11,107.4,0.891,single
1997,25,83.9,0.143,field_out
2346,22,93.8,0.2,double
2815,-6,95.9,0.257,force_out
3594,-56,40.4,0.189,single
3726,58,69.3,0.023,field_out
3691,23,98.7,0.446,field_out
1926,10,90.0,0.614,single
2750,-27,100.0,0.109,force_out
3194,3,100.9,0.526,single
3328,33,79.5,0.06,field_out
1650,1,82.0,0.231,field_out
1762,42,76.5,0.086,field_out
1804,-6,70.6,0.117,field_out
3789,10,64.3,0.217,field_out
0,30,102.1,0.709,home_run
6,-7,100.9,0.26,field_out
2062,16,102.8,0.611,field_out
2428,17,95.3,0.546,sac_fly
2535,19,99.9,0.369,double
3794,18,84.4,0.897,single
35,18,105.4,0.589,field_out
112,-2,67.9,0.106,force_out
239,10,102.9,0.811,single
125,-25,94.4,0.094,force_out
193,-26,98.6,0.089,single
302,-15,74.5,0.046,grounded_into_double_play
435,11,107.4,0.891,single
444,-59,58.9,0.297,single
222,-24,96.0,0.08,grounded_into_double_play
260,8,91.9,0.52,single
359,10,96.4,0.734,field_out
687,31,93.3,0.131,field_out
753,32,100.9,0.574,field_out
903,17,94.6,0.546,field_out
393,-5,103.4,0.34,field_out
1047,-4,84.9,0.117,field_out
1228,89,71.7,0.0,field_out
1296,8,105.9,0.703,single
644,35,99.1,0.283,field_out
893,-23,60.0,0.066,single
970,-51,69.4,0.223,single
996,19,108.5,0.843,double
1032,-24,68.5,0.057,field_out
1179,3,98.5,0.454,field_out
1483,-45,58.7,0.191,field_out
1716,-22,73.4,0.063,field_out
1205,12,68.3,0.289,force_out
1226,11,100.2,0.849,single
1434,71,91.6,0.011,sac_fly
1525,39,97.5,0.111,sac_fly
1559,0,110.6,0.526,single
2237,-68,54.4,0.194,single
1868,-41,58.9,0.131,field_out
2215,-6,99.2,0.257,field_out
2356,6,71.1,0.243,field_out
3004,-59,44.5,0.183,field_out
3919,-9,104.8,0.303,field_out
2974,10,96.1,0.734,single
3519,3,90.3,0.394,grounded_into_double_play
3805,-7,107.1,0.326,single
3404,61,94.9,0.017,field_out
184,-11,97.1,0.223,field_out
364,0,93.6,0.349,single
489,-23,92.1,0.083,field_out
37,-15,77.1,0.031,force_out
171,26,95.1,0.237,field_out
780,-3,86.9,0.203,field_out
876,30,97.2,0.343,home_run
969,-13,29.6,0.26,sac_bunt
1005,-69,55.0,0.183,single
460,-10,89.4,0.126,single
555,-39,46.7,0.229,field_out
567,-21,79.5,0.063,field_out
1048,-28,99.7,0.1,field_out
1262,14,107.5,0.729,field_out
690,24,107.2,0.951,field_out
711,41,101.7,0.223,field_out
1593,-11,94.7,0.163,fielders_choice_out
1810,-20,83.9,0.083,field_out
1892,21,103.4,0.597,double
846,-14,96.7,0.223,force_out
888,6,104.6,0.623,single
1315,17,73.3,0.763,single
1346,-2,92.9,0.329,field_out
1450,11,78.0,0.386,field_out
2269,35,92.5,0.1,sac_fly
2598,11,96.8,0.88,single
2760,-44,69.6,0.12,force_out
3030,-6,101.2,0.249,single
1529,41,102.3,0.223,field_out
1618,11,98.1,0.874,single
1690,1,103.8,0.429,field_out
1876,-17,95.0,0.12,field_out
3168,-21,105.5,0.166,field_out
3720,1,110.5,0.54,field_out
2097,-46,90.1,0.089,field_out
3193,-13,96.4,0.189,single
3983,10,107.1,0.823,single
3558,30,95.5,0.24,field_out
1530,-18,91.4,0.094,grounded_into_double_play
1773,60,63.9,0.011,field_out
1967,-18,97.8,0.177,single
3739,-16,76.0,0.031,grounded_into_double_play
3841,-10,101.2,0.231,single
4180,40,52.7,0.186,field_out
2145,38,87.2,0.017,field_out
2302,-13,98.5,0.229,single
1845,16,97.9,0.563,single
2790,22,105.3,0.82,double
3085,20,102.6,0.563,double
3974,8,92.2,0.52,field_out
4041,-30,94.1,0.071,field_out
1580,45,82.3,0.009,field_out
1638,-30,87.2,0.077,single
1705,45,107.9,0.289,home_run
170,21,85.5,0.457,field_out
183,24,94.0,0.16,field_out
2369,-25,71.6,0.043,force_out
2709,13,102.7,0.871,single
3449,28,84.0,0.074,double
3771,37,79.7,0.031,field_out
375,8,98.9,0.586,field_out
432,-3,93.4,0.3,field_out
324,7,106.1,0.683,field_out
613,24,103.0,0.789,triple
704,3,100.1,0.5,single
771,57,77.7,0.029,field_out
921,11,107.5,0.891,single
960,49,87.6,0.011,field_out
1106,11,76.0,0.314,single
610,79,74.8,0.0,field_out
681,-46,77.9,0.111,field_out
759,29,78.1,0.149,field_out
1397,42,95.9,0.043,field_out
1657,9,108.1,0.774,field_out
832,36,72.9,0.349,field_out
949,-15,98.7,0.22,field_error
1382,53,65.9,0.106,double
1789,43,29.0,0.166,double
1946,-2,85.8,0.2,single
2034,14,90.5,0.954,double
2103,-62,78.2,0.34,field_out
2424,19,108.1,0.791,home_run
2547,32,89.6,0.04,field_out
2648,19,77.6,0.974,single
2146,17,89.4,0.829,field_out
2330,9,42.7,0.183,force_out
2765,-17,86.4,0.106,field_out
3277,16,109.6,0.683,field_out
4191,-9,98.1,0.263,field_out
2752,47,88.4,0.003,field_out
3776,-13,81.4,0.103,field_out
1202,-5,70.2,0.094,force_out
1432,36,98.1,0.206,field_out
1712,18,105.5,0.589,field_out
2459,75,86.5,0.009,field_out
2605,37,81.7,0.02,field_out
2939,2,90.6,0.394,field_out
1869,66,56.1,0.0,field_out
2242,11,109.2,0.926,single
2399,32,89.1,0.034,field_out
4069,16,102.9,0.611,field_out
106,15,90.9,0.937,double
126,-53,48.6,0.22,single
180,12,96.5,0.917,single
378,-47,59.3,0.183,force_out
452,-8,102.9,0.294,single
566,19,110.6,0.869,double
1404,4,109.6,0.62,single
1470,30,77.2,0.191,single
1520,18,81.8,0.946,single
1873,-21,98.2,0.129,field_out
2022,19,104.7,0.643,double
2355,44,95.5,0.011,field_out
2513,-30,77.4,0.071,single
760,31,84.2,0.031,field_out
834,-13,75.3,0.063,field_out
977,33,85.2,0.011,field_out
2995,3,107.2,0.52,field_out
3249,37,101.3,0.326,home_run
3889,47,68.6,0.263,single
4141,48,105.6,0.114,field_out
367,9,100.2,0.711,double
429,49,87.7,0.011,field_out
1124,-7,106.2,0.311,field_out
1161,17,71.2,0.709,field_out
672,11,91.9,0.749,single
787,-5,97.0,0.277,field_out
1004,29,99.5,0.54,field_out
1420,32,77.5,0.123,field_out
1490,13,80.4,0.566,field_out
1619,0,72.3,0.114,field_out
1098,-4,84.5,0.126,field_out
1105,28,103.3,0.814,home_run
1227,23,102.7,0.709,home_run
1271,11,111.3,0.894,double
1319,7,99.7,0.551,double
1513,50,72.4,0.163,field_out
1553,43,89.6,0.003,field_out
1733,-8,105.9,0.314,field_out
1863,22,85.3,0.377,field_out
2041,54,84.7,0.026,field_out
1680,33,99.3,0.303,field_out
1847,-26,94.7,0.074,single
2147,-21,92.5,0.111,field_out
2217,-8,101.6,0.271,grounded_into_double_play
2457,-23,32.5,0.246,single
2529,5,106.6,0.611,single
2589,1,101.3,0.449,field_out
2958,4,81.4,0.289,field_out
3505,40,90.2,0.009,field_out
2668,42,59.3,0.28,field_out
3970,44,95.4,0.011,field_out
3356,-49,57.7,0.197,field_out
4124,-55,51.8,0.22,field_out
3375,18,106.4,0.631,double
3923,17,109.1,0.666,double
4169,29,96.8,0.343,home_run
2153,-4,88.5,0.206,single
2378,38,93.9,0.037,sac_fly
3102,-21,30.3,0.274,single
2382,50,75.7,0.1,field_out
1936,22,108.5,0.929,home_run
2347,24,82.9,0.28,field_out
1683,54,80.5,0.034,field_out
1766,-44,40.6,0.249,force_out
2381,3,101.1,0.526,single
2606,15,57.7,0.234,field_out
2854,11,105.9,0.88,single
3143,12,92.6,0.854,field_out
3751,-10,94.9,0.18,field_out
3310,57,91.5,0.011,field_out
3569,11,69.2,0.271,double
75,-20,86.4,0.091,single
101,39,86.1,0.014,field_out
127,15,93.7,0.869,single
165,-54,69.1,0.249,field_out
122,28,104.8,0.894,home_run
233,10,107.7,0.871,single
578,-17,101.6,0.171,field_out
294,78,85.5,0.009,field_out
376,48,73.3,0.189,field_out
394,15,23.1,0.274,fielders_choice_out
625,0,101.9,0.423,single
665,-73,60.5,0.177,field_out
761,73,80.0,0.0,field_out
813,19,71.2,0.874,single
1043,4,99.3,0.503,field_out
697,38,88.2,0.014,field_out
944,0,106.2,0.454,field_out
1001,35,103.3,0.537,field_out
1232,-10,75.0,0.057,grounded_into_double_play
1552,-20,78.9,0.06,field_out
1289,1,32.7,0.274,single
1506,-74,42.8,0.126,field_out
1788,19,102.5,0.546,field_out
1920,-5,96.8,0.277,single
2943,10,112.5,0.849,single
3625,-26,95.4,0.074,field_out
3931,12,99.4,0.903,double
2071,20,88.5,0.443,field_out
2924,-29,93.0,0.071,force_out
3438,-20,98.1,0.166,single
3911,14,79.5,0.689,single
3933,-9,92.9,0.206,grounded_into_double_play
2577,-8,95.6,0.211,single
2718,7,108.1,0.723,single
2862,42,70.6,0.349,field_out
3880,47,70.5,0.237,double
2319,16,95.2,0.666,field_out
2334,26,93.8,0.177,field_out
2596,66,92.0,0.003,field_out
3370,-37,82.9,0.069,field_out
3784,48,93.2,0.009,field_out
1971,-37,88.4,0.066,field_out
2102,41,49.2,0.157,field_out
2221,60,67.0,0.006,field_out
2293,0,97.5,0.454,single
2639,9,104.6,0.769,single
3185,78,60.0,0.006,field_out
3424,73,76.3,0.0,field_out
3600,16,106.3,0.603,double
3929,17,97.3,0.486,field_out
4193,-51,69.0,0.223,field_out
25,-84,57.5,0.137,field_out
34,7,92.2,0.571,single
70,2,110.1,0.569,field_out
946,-8,101.0,0.243,field_out
1026,21,64.5,0.68,single
1053,10,92.3,0.606,single
1519,-65,71.6,0.254,force_out
1746,9,98.4,0.643,single
466,-73,46.9,0.131,sac_bunt
491,35,72.2,0.477,single
1839,-6,87.6,0.18,field_out
2056,-19,72.4,0.063,field_out
2201,13,111.1,0.814,double
2567,33,73.6,0.32,single
2720,68,64.9,0.0,field_out
652,51,96.3,0.006,field_out
796,63,46.3,0.003,field_out
833,43,94.6,0.011,field_out
2978,8,99.9,0.626,single
3191,-45,31.3,0.203,sac_bunt
3557,-28,64.0,0.06,force_out
3822,-60,56.2,0.263,single
4006,17,107.1,0.606,double
912,-3,82.5,0.14,field_out
961,-40,69.2,0.097,single
3945,-14,102.2,0.186,grounded_into_double_play
1187,-32,78.1,0.06,single
1356,29,102.8,0.809,home_run
1507,28,74.1,0.637,single
1756,-44,73.1,0.114,field_out
1629,-9,95.3,0.191,field_out
1872,80,64.4,0.006,field_out
1908,5,106.9,0.611,single
2231,-9,95.9,0.206,force_out
2458,18,78.8,0.96,single
2119,59,95.3,0.014,field_out
2354,68,85.6,0.006,field_out
2555,27,103.7,0.889,home_run
2597,-8,99.1,0.249,field_out
3122,12,78.2,0.417,field_out
3782,-10,101.1,0.231,field_out
2736,-29,86.5,0.069,field_out
3036,-29,73.7,0.054,field_out
3214,17,98.2,0.474,double
3692,13,111.2,0.814,single
3813,61,81.1,0.017,field_out
2902,28,81.9,0.097,field_out
3456,46,61.0,0.226,field_out
3836,-2,87.7,0.234,single
3859,29,61.5,0.606,field_out
4045,28,101.9,0.757,home_run
2474,1,104.6,0.457,single
4016,-2,94.1,0.294,field_out
3492,-13,106.7,0.28,field_out
4181,-17,91.7,0.111,field_out
3,-16,92.8,0.14,field_out
22,-5,87.3,0.189,field_out
36,-10,74.8,0.057,field_out
52,8,84.4,0.426,field_out
74,11,80.3,0.466,field_out
149,10,103.0,0.811,double
207,5,95.9,0.546,single
234,6,101.8,0.617,field_out
280,29,84.5,0.063,field_out
141,-40,79.7,0.094,field_out
366,-5,91.6,0.26,field_out
767,-10,94.8,0.18,field_out
945,4,103.6,0.554,single
1151,11,79.4,0.423,field_out
751,-11,93.7,0.186,field_out
827,7,105.9,0.683,single
987,16,111.9,0.749,double
1115,50,80.9,0.034,field_out
1240,10,96.5,0.783,single
1337,7,109.9,0.734,field_out
1364,37,96.0,0.109,field_out
1624,25,90.7,0.134,double
1438,-6,91.6,0.229,grounded_into_double_play
1612,5,98.6,0.52,single
2096,-4,86.9,0.194,field_out
2482,-26,75.5,0.051,field_out
2656,-37,97.7,0.063,field_out
2713,41,63.4,0.397,single
2921,5,112.7,0.671,single
2590,-12,84.4,0.106,field_out
3268,24,109.0,0.98,home_run
3211,28,91.0,0.094,field_out
4183,0,111.1,0.526,field_out
3096,43,81.7,0.006,field_out
4032,40,87.9,0.003,field_out
3596,32,83.7,0.02,field_out
3727,81,68.4,0.006,field_out
133,16,111.5,0.749,double
2040,-6,100.2,0.269,field_out
2274,20,112.5,0.92,home_run
2397,34,106.0,0.837,home_run
3014,27,78.0,0.317,field_out
3182,8,102.7,0.686,field_out
3604,1,101.0,0.449,double
242,-13,83.1,0.117,field_out
261,0,107.1,0.517,single
519,22,67.1,0.846,single
1783,8,95.9,0.577,single
755,31,86.7,0.046,field_out
926,20,101.0,0.414,field_out
2455,-18,71.0,0.04,field_out
2952,-3,78.9,0.117,grounded_into_double_play
3083,-63,76.8,0.346,single
1120,43,80.7,0.014,field_out
1272,-56,98.0,0.194,field_out
3203,-3,92.4,0.294,field_out
1070,5,104.9,0.58,field_out
1343,43,85.6,0.003,field_out
1715,27,91.7,0.109,field_out
1897,-65,81.6,0.349,field_out
1528,77,66.2,0.006,field_out
1784,-3,93.6,0.286,field_out
1980,40,78.8,0.029,field_out
2434,-1,100.8,0.423,single
3475,24,69.9,0.983,single
3941,-15,91.6,0.143,field_out
2550,-19,95.1,0.097,field_out
3128,18,104.8,0.589,field_out
3658,-38,91.0,0.049,field_out
3114,-8,90.0,0.177,grounded_into_double_play
3242,26,98.2,0.429,field_out
3619,11,111.6,0.871,single
2732,49,90.0,0.006,field_out
2787,37,104.8,0.589,home_run
3334,43,78.6,0.031,field_out
2383,-8,93.9,0.197,field_out
2436,24,92.5,0.149,field_out
164,34,94.5,0.091,field_out
395,6,86.5,0.437,field_out
433,50,82.1,0.026,field_out
3525,30,91.3,0.066,field_out
673,29,86.3,0.057,field_out
2593,47,83.4,0.023,field_out
3613,25,94.6,0.234,sac_fly
3777,11,98.9,0.857,single
1172,-59,53.9,0.251,field_out
1396,3,79.3,0.174,field_error
1492,66,88.3,0.006,field_out
1695,22,106.0,0.871,home_run
3871,-4,95.7,0.303,grounded_into_double_play
1185,20,76.5,0.963,single
1292,14,81.1,0.771,single
1760,-12,88.5,0.106,field_out
2053,4,91.2,0.44,single
2158,15,83.2,0.911,single
2368,41,99.0,0.089,home_run
2858,32,86.0,0.029,field_out
2168,7,103.3,0.637,single
2666,34,76.7,0.086,field_out
3172,7,93.7,0.591,force_out
3640,23,27.3,0.269,field_out
3761,-1,68.6,0.086,force_out
4020,-9,100.5,0.251,single
4142,13,99.6,0.889,single
2772,-26,63.8,0.054,field_out
3626,24,94.0,0.16,field_out
1164,-24,69.1,0.057,field_out
1475,-18,98.8,0.163,grounded_into_double_play
1922,2,75.8,0.157,grounded_into_double_play
2415,31,68.6,0.843,single
2195,18,101.4,0.389,field_out
3496,7,48.3,0.146,field_out
2746,39,76.5,0.109,field_out
3066,20,79.0,0.917,double
3374,9,92.0,0.54,single
4103,31,85.2,0.046,field_out
3023,53,82.6,0.029,field_out
3566,47,101.0,0.034,sac_fly
3795,-9,85.1,0.126,field_out
1974,14,102.9,0.783,single
2685,38,77.5,0.06,field_out
3369,-6,106.2,0.357,single
2498,19,90.6,0.474,field_out
3345,-48,44.2,0.234,field_out
3725,-19,100.4,0.166,field_out
2281,24,104.4,0.863,home_run
2794,21,91.9,0.309,field_out
3156,-13,84.2,0.097,field_out
3171,-13,102.1,0.209,field_out
4072,-36,82.4,0.069,field_out
4098,11,97.1,0.88,single
3405,46,80.6,0.029,field_out
4014,76,79.1,0.0,field_out
4148,28,101.0,0.68,home_run
3075,-21,94.9,0.109,field_out
3677,31,78.2,0.109,field_out
1999,8,96.1,0.577,field_out
2706,20,100.2,0.409,field_out
3235,11,111.1,0.894,single
3852,0,72.8,0.131,field_out
2635,-31,64.1,0.051,field_out
3498,53,80.9,0.031,field_out
3797,-6,103.0,0.323,single
91,1,103.3,0.397,single
115,-50,71.7,0.2,single
173,63,86.5,0.02,field_out
48,52,90.6,0.009,field_out
53,29,105.0,0.883,home_run
135,-27,96.0,0.074,field_out
459,0,90.0,0.32,field_out
542,38,98.6,0.166,field_out
577,27,101.1,0.7,field_out
528,5,77.2,0.231,field_out
568,52,95.3,0.003,field_out
664,2,91.5,0.377,single
712,-1,105.5,0.426,field_out
806,40,87.6,0.003,field_out
908,-10,76.5,0.086,field_out
1077,6,101.9,0.617,field_out
1467,-5,84.8,0.151,field_out
1647,10,105.1,0.849,single
1168,-50,91.7,0.131,field_out
1775,6,94.4,0.523,single
2631,38,89.0,0.014,field_out
4026,4,104.6,0.549,field_out
2835,74,85.5,0.006,field_out
3232,44,83.5,0.009,field_out
3827,-11,72.1,0.049,field_out
4221,-12,71.3,0.074,field_out
3770,37,100.0,0.266,field_out
3813,-11,89.8,0.131,field_out
4025,-15,93.5,0.166,field_out
1830,-2,76.5,0.129,field_out
2103,36,103.3,0.489,sac_fly
2940,-14,97.1,0.223,single
3543,10,91.4,0.606,single
3450,53,74.1,0.111,field_out
4003,-15,88.1,0.123,field_out
4172,-71,82.0,0.32,field_out
2765,-17,65.8,0.04,grounded_into_double_play
3179,6,96.1,0.52,single
3825,64,92.5,0.006,field_out
135,23,102.7,0.709,home_run
265,27,84.8,0.097,field_out
369,19,96.0,0.371,field_out
427,-28,50.3,0.14,force_out
537,17,94.5,0.546,single
425,11,93.4,0.754,single
508,6,89.7,0.503,field_out
558,-46,34.1,0.203,field_out
747,-12,101.8,0.22,field_out
900,-21,74.3,0.063,field_out
1053,24,77.0,0.709,force_out
1098,-2,106.3,0.443,single
583,45,91.1,0.006,field_out
712,5,85.6,0.4,force_out
776,37,86.9,0.017,field_out
1164,48,79.6,0.04,field_out
1245,63,74.8,0.006,field_out
1329,-72,44.6,0.134,sac_bunt
1506,4,88.2,0.377,single
1362,-72,45.4,0.134,force_out
1488,2,98.9,0.48,single
1595,39,86.1,0.014,field_out
1571,38,94.3,0.037,field_out
2219,-4,69.9,0.103,field_out
2392,19,68.0,0.7,field_out
1610,-33,78.0,0.069,field_out
1905,-7,86.9,0.163,field_out
2828,50,98.4,0.006,field_out
3485,34,95.6,0.151,field_out
2261,-63,48.0,0.177,field_out
2834,-9,79.8,0.086,grounded_into_double_play
2049,1,99.8,0.469,single
2370,24,85.2,0.16,field_out
